Depth	Taxaid	Taxonomic Tree	MetaPhlAn Average	Kraken Average
Species	28127	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_buccalis	2.6099999123033516e-05	0.00020411976527304592	-0.0001780197661500124
Species	907	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_elsdenii	0.0020287999584651336	0.00017153660185282782	0.0018572633566123057
Species	375175	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Loigolactobacillus|Loigolactobacillus_backii	1.7499999160145432e-05	0	1.7499999160145432e-05
Species	418240	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_wexlerae	0.0032040999651852847	0.010046815682035512	-0.006842715716850228
Species	2079531	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_sp_Marseille_P4119	0.08801080395029558	0	0.08801080395029558
Species	70255	Bacteria|Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|condimenti	0	4.690445358543317e-06	-4.690445358543317e-06
Species	2707299	Bacteria|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Adlercreutzia|hattorii	0	3.6298041059947037e-06	-3.6298041059947037e-06
Species	412690	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Microbacteriaceae|Microterricola|viridarii	0	2.2119118770905226e-06	-2.2119118770905226e-06
Species	2763667	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wansuia|Wansuia_hejianensis	0.0001549999933545231	0.00023605069826796807	-8.105070491344496e-05
Species	1796615	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_caecimuris	0.0014545999376354148	0	0.0014545999376354148
Species	371601	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_xylanisolvens	0.0006555999928764622	0.010811711823840163	-0.0101561118309637
Species	2830658	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridiaceae_unclassified|Clostridiaceae_bacterium_Marseille_Q4145	0.0018917999794443125	0	0.0018917999794443125
Species	61171	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemania|Holdemania_filiformis	2.9499999679462538e-05	0	2.9499999679462538e-05
Species	178214	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Facklamia|Facklamia_hominis	4.700000098319857e-06	0	4.700000098319857e-06
Species	1613	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|Limosilactobacillus_fermentum	4.999999957756718e-06	0	4.999999957756718e-06
Species	1796636	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Frisingicoccus|Frisingicoccus_caecimuris	7.719999934776373e-05	0	7.719999934776373e-05
Species	89014	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_luti	0.0010925999881281616	0.0021386068488561762	-0.0010460068607280146
Species	329854	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_intestinalis	0.00010520000046471482	0.0017016124639079079	-0.001596412463443193
Species	102148	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Solobacterium|Solobacterium_moorei	0.00017930000110071343	0	0.00017930000110071343
Species	2841532	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas|Intestinimonas_sp_MSJ_38	4.489999871860935e-05	0	4.489999871860935e-05
Species	2044939	Bacteria|Firmicutes|Clostridia|Clostridia_unclassified|Clostridia_unclassified|Clostridia_unclassified|Clostridia_bacterium	0.002804800125891243	0	0.002804800125891243
Species	944036	Eukaryota|Eukaryota_unclassified|Bigyra|Opalinata|Blastocystidae|Blastocystis|Blastocystis_sp_subtype_1	0.0032032998927320317	0	0.0032032998927320317
Species	376805	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|salanitronis	0	0.008759482969568829	-0.008759482969568829
Species	1322	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_hansenii	0.008488900466678249	0.00020298545148992258	0.008285915015188326
Species	1302	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_gordonii	2.0999999099645065e-06	7.628260191504495e-06	-5.528260281539989e-06
Species	2881276	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Fusicatenibacter|Fusicatenibacter_sp_CLA_AA_H277	0.0002641999971292882	0	0.0002641999971292882
Species	187326	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_micronuciformis	8.899999618421003e-06	0	8.899999618421003e-06
Species	1750	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Arachnia|Arachnia_propionica	4.4999999181962305e-06	0	4.4999999181962305e-06
Species	1605	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus|Ligilactobacillus_animalis	5.5800002789099356e-05	0	5.5800002789099356e-05
Species	2831966	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|sp. FMBCY1	0	2.4889621338076633e-05	-2.4889621338076633e-05
Species	1871035	Bacteria|Firmicutes|Firmicutes_unclassified|Firmicutes_unclassified|Firmicutes_unclassified|Negativibacillus|Negativibacillus_massiliensis	0.0014928999573944747	0	0.0014928999573944747
Species	1981510	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus|Monoglobus_pectinilyticus	0.0006141000259427883	4.355764927193644e-05	0.0005705423766708519
Species	1288	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_xylosus	0.00027740001294010696	0	0.00027740001294010696
Species	2726954	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Sarcina|sp. JB2	0	1.7468432260099513e-05	-1.7468432260099513e-05
Species	1599	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Latilactobacillus|Latilactobacillus_sakei	6.400000270369395e-06	0	6.400000270369395e-06
Species	1898207	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Eubacteriales_unclassified|Clostridiales_bacterium	9.229999899709805e-05	0	9.229999899709805e-05
Species	1965579	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_sp_An188	1.9800000337411733e-05	0	1.9800000337411733e-05
Species	1780380	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacteriaceae_unclassified|Eubacteriaceae_bacterium_CHKCI004	0.00014710001115108927	0	0.00014710001115108927
Species	474960	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Hydrogenoanaerobacterium|Hydrogenoanaerobacterium_saccharovorans	0.0006340999931100743	0	0.0006340999931100743
Species	2606637	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_mizrahii	4.53000010264905e-05	0	4.53000010264905e-05
Species	138595	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_profusa	5.000000104595593e-07	0	5.000000104595593e-07
Species	1780379	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Eubacteriales_unclassified|Clostridiales_bacterium_CHKCI006	9.599999574925072e-06	0	9.599999574925072e-06
Species	28118	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter_splanchnicus	0.0032536999646463477	0.006807754316482223	-0.0035540543518358756
Species	2951805	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_sp_AD58	1.0200000231130311e-05	0	1.0200000231130311e-05
Species	2883295	Bacteria|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|Bacteria_unclassified|bacterium_210917_DFI_7_65	0.00013849999849510378	0	0.00013849999849510378
Species	82348	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_pluranimalium	7.689999860206447e-05	0	7.689999860206447e-05
Species	2944914	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae_unclassified|Erysipelotrichaceae_bacterium_LH1062	4.189999811424983e-05	1.4802794869759651e-05	2.7097203244490182e-05
Species	2763656	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Guopingia|Guopingia_tenuis	2.4200000336760986e-05	0	2.4200000336760986e-05
Species	2479767	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|sp. SC05B48	0	0.0026217394469329872	-0.0026217394469329872
Species	2972466	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Tractidigestivibacter|Tractidigestivibacter_sp_KD21	0.0001211000035334604	0	0.0001211000035334604
Species	204516	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_massiliensis	0.005036799945271759	0	0.005036799945271759
Species	239935	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia_muciniphila	0.002769300038536868	6.610213571151292e-05	0.002703197902825355
Species	2885357	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillospiraceae_unclassified|Oscillospiraceae_bacterium_CLA_AA_H250	0.010702199883713355	0	0.010702199883713355
Species	1720194	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AT4	0.0018368999212446675	0	0.0018368999212446675
Species	1940789	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus_petauri	1.010000050483698e-05	0	1.010000050483698e-05
Species	1337051	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Murimonas|Murimonas_intestini	1.3400000591768976e-05	0	1.3400000591768976e-05
Species	2763064	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_sp_BX1005	2.3200001041313762e-05	0	2.3200001041313762e-05
Species	1987501	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Massiliimalia|Massiliimalia_timonensis	1.7999999486302193e-06	0	1.7999999486302193e-06
Species	2830654	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridiaceae_unclassified|Clostridiaceae_bacterium_Marseille_Q3526	0.0062033998666677585	0	0.0062033998666677585
Species	1686	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_catenulatum	0.0041359999347589035	0.003464761450550257	0.0006712384842086465
Species	645466	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes|Anaerostipes_butyraticus	0.0014484000796259556	0	0.0014484000796259556
Species	1982626	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibacillus|Faecalibacillus_intestinalis	0.0012885999859984889	0.002922843040663079	-0.00163424305466459
Species	71999	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Kocuria|palustris	0	1.9294280738337517e-06	-1.9294280738337517e-06
Species	2861285	Bacteria|Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|sp. PAMC22021	0	1.7978797079070583e-06	-1.7978797079070583e-06
Species	1118058	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_sp_ph3	4.5899999049406905e-05	0	4.5899999049406905e-05
Species	1965537	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor_sp_An10	7.670000106733751e-05	0	7.670000106733751e-05
Species	1633	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus|Limosilactobacillus_vaginalis	5.7699999822453444e-05	0	5.7699999822453444e-05
Species	2259133	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Mesosutterella|Mesosutterella_multiformis	0.003079699921445979	0	0.003079699921445979
Species	33043	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_eutactus	0.0053594998470464774	0.0002446998408642836	0.005114800006182194
Species	94869	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|gasigenes	0	6.44006650368279e-05	-6.44006650368279e-05
Species	1288121	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_senegalensis	0.0009546999896265384	0.00045077629741321727	0.0005039236922133211
Species	1099853	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Coprobacter|Coprobacter_fastidiosus	5.269999942737884e-05	0.0018211974944936863	-0.0017684974950663076
Species	2086584	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora|Massilistercora_timonensis	0.00023160000322288614	0.00021084057443805174	2.0759428784834403e-05
Species	291645	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_nordii	0.00013669999609875052	0.002668529890486825	-0.0025318298943880746
Species	1382	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Lancefieldella|Lancefieldella_parvula	3.0000000187728633e-06	0	3.0000000187728633e-06
Species	2548455	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_cuniculi	2.909999954671389e-05	0	2.909999954671389e-05
Species	2779358	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Gallalistipes|Gallalistipes_aquisgranensis	0.00017969999487158354	0	0.00017969999487158354
Species	2763033	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenella|Christensenella_sp_NSJ_35	1.1100000068142327e-05	0	1.1100000068142327e-05
Species	1965631	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_sp_An31A	0.05726269913867334	0	0.05726269913867334
Species	34062	Bacteria|Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Moraxella|osloensis	0	3.7826172246317072e-06	-3.7826172246317072e-06
Species	39484	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Agathobaculum|Agathobaculum_desmolans	0.00010580000069947949	0	0.00010580000069947949
Species	2929494	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|sp. I4-1-79	0	0.003086354372500309	-0.003086354372500309
Species	477641	Bacteria|Actinomycetota|Actinomycetes|Geodermatophilales|Geodermatophilaceae|Modestobacter|marinus	0	3.66206826669099e-06	-3.66206826669099e-06
Species	2841037	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_sp_c_25	0.0005790000318305912	0	0.0005790000318305912
Species	197	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter_jejuni	5.7999998057771e-06	0.00010472552002686282	-9.892552022108572e-05
Species	33968	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc|Leuconostoc_pseudomesenteroides	3.639999822949202e-05	0	3.639999822949202e-05
Species	626938	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Succinivibrionaceae|Succinatimonas|Succinatimonas_hippei	5.4000000357012215e-05	0	5.4000000357012215e-05
Species	1852379	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Colibacter|Colibacter_massiliensis	2.260000140943134e-05	0	2.260000140943134e-05
Species	237576	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	5.100000106687505e-06	0	5.100000106687505e-06
Species	2650157	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|zhangwenhongii	0	0.0009708591669752709	-0.0009708591669752709
Species	33945	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_avium	0.00013539999419485437	2.8074266132302785e-06	0.0001325925675816241
Species	1169913	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Vulcaniibacterium|Vulcaniibacterium_thermophilum	0.0008740000601074021	0	0.0008740000601074021
Species	2592646	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_MCC353	4.099999800574651e-06	0	4.099999800574651e-06
Species	1161942	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_champanellensis	5.380000033027541e-05	3.402941349370035e-05	1.9770586836575064e-05
Species	2924040	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_sp_AGMB00274	0.03790389958814848	0	0.03790389958814848
Species	2937774	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|sp. E15-22	0	0.00020074518176825396	-0.00020074518176825396
Species	411483	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|duncaniae	0	0.015088443438194687	-0.015088443438194687
Species	2675878	Bacteria|Bacteroidota|Cytophagia|Cytophagales|Hymenobacteraceae|Hymenobacter|sp. BRD128	0	3.885024707197456e-06	-3.885024707197456e-06
Species	118748	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Bulleidia|Bulleidia_extructa	2.1400000447669135e-05	0	2.1400000447669135e-05
Species	61592	Bacteria|Actinobacteria|Actinomycetia|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium_durum	5.800000164685022e-06	0	5.800000164685022e-06
Species	582	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Morganella|Morganella_morganii	0.0009059999611561156	3.161899670456324e-05	0.0008743809644515524
Species	1982628	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibacillus|Faecalibacillus_faecis	0.00275439992139282	0	0.00275439992139282
Species	2763663	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_hominis	0.0007651999916855843	0	0.0007651999916855843
Species	1629	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Weissella|Weissella_viridescens	6.499999898750524e-06	0	6.499999898750524e-06
Species	1756987	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Peptoniphilus|Peptoniphilus_vaginalis	6.300000142756957e-06	0	6.300000142756957e-06
Species	537288	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_sp_DJF_B143	0.05077519822592558	0	0.05077519822592558
Species	1628085	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Agathobaculum|Agathobaculum_butyriciproducens	0.0028879999686199256	0	0.0028879999686199256
Species	1531	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_clostridioformis	0.0015716999326148644	0.0003811861468186001	0.0011905137857962642
Species	214853	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Anaerofustis|Anaerofustis_stercorihominis	2.60000007382432e-06	0	2.60000007382432e-06
Species	2137581	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Ellagibacter|Ellagibacter_isourolithinifaciens	0.00022489999755630932	0	0.00022489999755630932
Species	2751	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium_maltaromaticum	2.1500001011429866e-05	0	2.1500001011429866e-05
Species	2764322	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Hydrogeniiclostridium|Hydrogeniiclostridium_mannosilyticum	0.00014550000642555118	0	0.00014550000642555118
Species	2500537	Bacteria|Bacillota|Clostridia|Eubacteriales|Eubacteriales_incertae_sedis|Candidatus_Cibionibacter|Candidatus_Cibionibacter_quicibialis	0.004577099950266711	0	0.004577099950266711
Species	2881266	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_sp_CLA_AA_H233	0.0007393999919659187	0	0.0007393999919659187
Species	2292272	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospiraceae_unclassified|Lachnospiraceae_bacterium_OM04_12BH	0.000330299996411067	0	0.000330299996411067
